"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_BEIGE_1_5b4b8a1e-55c9-4f6c-90b1-7f1f2a29d3e9.jpg?v=1755483205","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[15]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611487988']/div/img[1]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8603BEIGE1.jpg?v=1755483685","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[4]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8312570347764']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8603BEIGE1.jpg?v=1755483685","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[24]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8312571330804']/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8603.png?v=1755483681","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[4]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8312570347764']/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8603.png?v=1755483681","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[24]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8312571330804']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8793_CREAM_1_dbc74f6c-bf02-476c-84f0-f69399ebcdeb.jpg?v=1755483350","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[5]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984604279028']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8793_CREAM_1_dbc74f6c-bf02-476c-84f0-f69399ebcdeb.jpg?v=1755483350","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[22]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984604213492']/div/img[1]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8793_BLACK_1_22085477-c83f-4ee7-891b-8a0f61af7781.jpg?v=1755483352","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[5]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984604279028']/div/img[1]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8793_BLACK_1_22085477-c83f-4ee7-891b-8a0f61af7781.jpg?v=1755483352","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[22]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984604213492']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/Myntra_size_AI_IMAGES_-_2025-05-19T150634.772.png?v=1755483348","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[5]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984604279028']/div/img[2]","Content","HTML","","",""
