"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://offlimits.co.in/collections/big-tall?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/mens-sports-shoes?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/mens-sports-shoes?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/mens-sports-shoes?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/gym-training?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/gym-training?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/gym-training?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/mens-sneakers?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/mens-sneakers?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/mens-sneakers?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-new-releases?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-new-releases?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-new-releases?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/performance?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/performance?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/performance?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/mens-bestsellers?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
