"Type","Source","Destination","Size (Bytes)"
"Image","https://offlimits.co.in/pages/store-gallery","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/pages/sitemap","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/casual-shoes-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/high-top-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/splash-mode-for-her-white-ocw-926-02","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/women-clothing","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/pages/privacy-policy","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/women","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/men-running-shoes","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/women-bestsellers","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Group_70_2x_99e145f2-4ded-4a50-988c-7c4c7ea0d014.png?v=1714382380","147203"
