"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://offlimits.co.in/search","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","30","","https://offlimits.co.in/search"
"https://offlimits.co.in/collections/low-top-shoes-for-men","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","57","","https://offlimits.co.in/collections/low-top-shoes-for-men"
"https://offlimits.co.in/collections/limited-edition","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","51","","https://offlimits.co.in/collections/limited-edition"
"https://offlimits.co.in/collections/women-hoodies-jackets","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","57","","https://offlimits.co.in/collections/women-hoodies-jackets"
"https://offlimits.co.in/cdn/shop/files/White_fe958b6c-a1f4-4a0e-8833-a8ed184f503d_170x.svg?v=1717740409","image/svg+xml","200","OK","Indexable","","","103","","https://offlimits.co.in/cdn/shop/files/White_fe958b6c-a1f4-4a0e-8833-a8ed184f503d_170x.svg?v=1717740409"
"https://offlimits.co.in/pages/about-us","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","38","","https://offlimits.co.in/pages/about-us"
"https://offlimits.co.in/collections/women-lifestyle","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","51","","https://offlimits.co.in/collections/women-lifestyle"
"https://offlimits.co.in/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.en.esm.js","text/javascript","200","OK","Non-Indexable","Canonicalised","","96","","https://offlimits.co.in/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.en.esm.js"
"https://offlimits.co.in/pages/shipping-policy","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","45","","https://offlimits.co.in/pages/shipping-policy"
"https://offlimits.co.in/collections/men-walking","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","47","","https://offlimits.co.in/collections/men-walking"
"https://offlimits.co.in/collections/women-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","47","","https://offlimits.co.in/collections/women-shoes"
"https://offlimits.co.in/cdn/shop/files/preview_images/85ce94207ac54e9ca4f744165e5bba28.thumbnail.0000000000_1024x1024.jpg?v=1755940375","image/jpeg","200","OK","Indexable","","","134","","https://offlimits.co.in/cdn/shop/files/preview_images/85ce94207ac54e9ca4f744165e5bba28.thumbnail.0000000000_1024x1024.jpg?v=1755940375"
"https://offlimits.co.in/cdn/shop/t/69/assets/clickpost-edd.js?v=117835901834048677501782293440","text/javascript","200","OK","Non-Indexable","Canonicalised","","94","","https://offlimits.co.in/cdn/shop/t/69/assets/clickpost-edd.js?v=117835901834048677501782293440"
"https://offlimits.co.in/cdn/shop/files/ORM-66102_1_80x80.jpg?v=1721987884","image/jpeg","200","OK","Indexable","","","73","","https://offlimits.co.in/cdn/shop/files/ORM-66102_1_80x80.jpg?v=1721987884"
"https://offlimits.co.in/cdn/shop/files/ORM-66102_6.jpg?v=1772535918","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-66102_6.jpg?v=1772535918"
"https://offlimits.co.in/cdn/shop/files/14_1_f780662b-3786-4e56-ac0f-ab28adfef02c.jpg?v=1772536168","image/jpeg","200","OK","Indexable","","","97","","https://offlimits.co.in/cdn/shop/files/14_1_f780662b-3786-4e56-ac0f-ab28adfef02c.jpg?v=1772536168"
"https://offlimits.co.in/cdn/shop/files/ORM-66102_2.jpg?v=1721987884","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-66102_2.jpg?v=1721987884"
"https://offlimits.co.in/cdn/shop/files/s2s_a3650d04-1563-4c46-b062-fdbfdc8697be.png?v=1775135200","image/png","200","OK","Indexable","","","96","","https://offlimits.co.in/cdn/shop/files/s2s_a3650d04-1563-4c46-b062-fdbfdc8697be.png?v=1775135200"
"https://offlimits.co.in/policies/shipping-policy","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","48","","https://offlimits.co.in/policies/shipping-policy"
"https://offlimits.co.in/cdn/shop/files/ORM-66102_4.jpg?v=1772535918","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-66102_4.jpg?v=1772535918"
"https://offlimits.co.in/cdn/shop/files/ORM-66102_8.jpg?v=1772535918","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-66102_8.jpg?v=1772535918"
"https://offlimits.co.in/cdn/shop/files/ORM-66102_3.jpg?v=1772535918","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-66102_3.jpg?v=1772535918"
"https://offlimits.co.in/products/gladiator-off-white-orm-661-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","63","","https://offlimits.co.in/products/gladiator-off-white-orm-661-02"
"https://offlimits.co.in/collections/men-clothing/products/otm-165-01-mens-pf-cns-hoodie-anthra-red","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","98","","https://offlimits.co.in/collections/men-clothing/products/otm-165-01-mens-pf-cns-hoodie-anthra-red"
"https://offlimits.co.in/cdn/shop/files/ORM-66102_1.jpg?v=1721987884","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-66102_1.jpg?v=1721987884"
"https://offlimits.co.in/cdn/shop/files/OLMenssizechart_af4bb732-6982-48cb-967e-8f2f4649cb5c.jpg?v=1774436088","image/jpeg","200","OK","Indexable","","","108","","https://offlimits.co.in/cdn/shop/files/OLMenssizechart_af4bb732-6982-48cb-967e-8f2f4649cb5c.jpg?v=1774436088"
"https://offlimits.co.in/collections/men-clothing/products/otm-170-02-mens-rk-zip-hs-tee-sports-blue-otm-292-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","110","","https://offlimits.co.in/collections/men-clothing/products/otm-170-02-mens-rk-zip-hs-tee-sports-blue-otm-292-01"
"https://offlimits.co.in/collections/men-clothing/products/mens-pcf-run-hoodie-otm-218-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","88","","https://offlimits.co.in/collections/men-clothing/products/mens-pcf-run-hoodie-otm-218-01"
"https://offlimits.co.in/cdn/shop/files/ORM-66102_5.jpg?v=1772535918","image/jpeg","200","OK","Indexable","","","67","","https://offlimits.co.in/cdn/shop/files/ORM-66102_5.jpg?v=1772535918"
"https://offlimits.co.in/collections/men-clothing/products/mens-titan-t-shirt-otm-351-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","87","","https://offlimits.co.in/collections/men-clothing/products/mens-titan-t-shirt-otm-351-02"
"https://offlimits.co.in/collections/men-clothing/products/ol-cns-jogger-obm-54-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","81","","https://offlimits.co.in/collections/men-clothing/products/ol-cns-jogger-obm-54-01"
