"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://offlimits.co.in/cdn/shop/files/B_T_Size_chart_ol_66ea606b-bce0-4a9d-ac23-df2d363eb123.jpg?v=1786446189","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_1.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_9.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_4.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_2.jpg?v=1786973273","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_6.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_10.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OLMenssizechart_bfc79b0b-d5b2-41bd-95ef-f161c7b32faa.jpg?v=1772023921","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/ORM-40708_1.jpg?v=1744981975","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/ORM-40708_8.jpg?v=1709018736","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/ORM-40708_5.jpg?v=1709018736","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/14_630fffaf-961c-4b09-a82a-ef8d63534dd2.jpg?v=1744981975","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/ORM-40708_2.jpg?v=1744981975","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-40708_1_New.jpg?v=1703670195","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-40708_1_New_80x80.jpg?v=1703670195","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/ORM-40708_4.jpg?v=1709018736","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/ORM-40708_6.jpg?v=1709018736","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/s2s_1.png?v=1774680297","image/png","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/preview_images/83a01329d2644443a1b209f18aa701dc.thumbnail.0000000000_1024x1024.jpg?v=1772021972","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_2.jpg?v=1786445409","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OL_Mens_size_chart_d7680c9d-3eb5-4dd8-aa9c-806ce55a049a.jpg?v=1786445435","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_1.jpg?v=1786445409","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_1_80x80.jpg?v=1786445409","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/products/ORM-40708_7.jpg?v=1709018736","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_3.jpg?v=1786445409","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_8.jpg?v=1786445409","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_4.jpg?v=1786445409","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_6.jpg?v=1786445409","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_7.jpg?v=1786445408","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-86702_5.jpg?v=1786445409","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/s2s_2_85895ab1-cf71-4853-9a43-18585e6dc574.png?v=1786445436","image/png","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_8998_3_80x80.jpg?v=1786965890","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_9001_a62d670b-0e32-45a9-8e35-098a55572636.jpg?v=1786965890","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_8998_3.jpg?v=1786965890","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_9007_fa8a346c-dd27-4f0b-a470-1bdd80f0d421.jpg?v=1786965890","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_9006_98393d3e-4bb7-46cf-aaab-b06520d18040.jpg?v=1786965890","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_9003_6720fec7-494e-4386-aee6-926ada3f2a40.jpg?v=1786965890","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_9000_2cc8b25d-7a83-4e58-9e50-0da9e26b0589.jpg?v=1786965890","image/jpeg","200","OK","1.1","Indexable","","","",""
