check_id,url,severity,status,source,artifact_ref,result,next_action
title_not_keyword_stuffed,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Buy Now mens-brown-formal-sandal-1 Buy Now mens-brown-formal-sandal-1.,
heading_not_keyword_stuffed,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,15 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/mens-brown-formal-sandal-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,26 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/mens-brown-formal-sandal-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Rendered public text has 61660 words.,
docs_content_extractable,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/office-lace-up-black-7,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/office-lace-up-black-7,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/office-lace-up-black-7,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Title: Buy Now office-lace-up-black-7 Buy Now office-lace-up-black-7,
meta_description_present,https://inc5shop.com/products/office-lace-up-black-7,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,"Meta description: Choose clean design in black lace-up footwear for men, a modern choice for office wear, made to fit family functions with confident movement for confident wear.",
single_h1,https://inc5shop.com/products/office-lace-up-black-7,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/office-lace-up-black-7,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Canonical: https://inc5shop.com/products/office-lace-up-black-7,
schema_present,https://inc5shop.com/products/office-lace-up-black-7,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/office-lace-up-black-7,low,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,2 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://inc5shop.com/products/office-lace-up-black-7,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/office-lace-up-black-7,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Rendered public text has 60768 words.,
content_type_classifiable,https://inc5shop.com/products/office-lace-up-black-7,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/office-lace-up-black-7,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/office-lace-up-black-7,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Buy Now office-lace-up-black-7 Buy Now office-lace-up-black-7.,
heading_not_keyword_stuffed,https://inc5shop.com/products/office-lace-up-black-7,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,15 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/office-lace-up-black-7,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/office-lace-up-black-7,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/office-lace-up-black-7,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,26 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/office-lace-up-black-7,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/office-lace-up-black-7,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,Rendered public text has 60768 words.,
docs_content_extractable,https://inc5shop.com/products/office-lace-up-black-7,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/office-lace-up-wine,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/office-lace-up-wine,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/office-lace-up-wine,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Title: Buy Now office-lace-up-wine Buy Now office-lace-up-wine,
meta_description_present,https://inc5shop.com/products/office-lace-up-wine,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,"Meta description: Introduce texture through wine lace-up footwear for men, a dressy choice for office wear, planned for smart casual outfits with sleek appeal for confident wear.",
single_h1,https://inc5shop.com/products/office-lace-up-wine,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/office-lace-up-wine,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Canonical: https://inc5shop.com/products/office-lace-up-wine,
schema_present,https://inc5shop.com/products/office-lace-up-wine,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/office-lace-up-wine,low,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,2 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://inc5shop.com/products/office-lace-up-wine,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/office-lace-up-wine,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Rendered public text has 60710 words.,
content_type_classifiable,https://inc5shop.com/products/office-lace-up-wine,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/office-lace-up-wine,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/office-lace-up-wine,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Buy Now office-lace-up-wine Buy Now office-lace-up-wine.,
heading_not_keyword_stuffed,https://inc5shop.com/products/office-lace-up-wine,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,15 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/office-lace-up-wine,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/office-lace-up-wine,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/office-lace-up-wine,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,26 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/office-lace-up-wine,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/office-lace-up-wine,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,Rendered public text has 60710 words.,
docs_content_extractable,https://inc5shop.com/products/office-lace-up-wine,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/office-shoes-14,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/office-shoes-14,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/office-shoes-14,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Title: Buy Womens Black Solid Block Pumps With Upper Chain Detials Buy Womens Black Solid Block Pumps With Upper Chain Detials,
meta_description_present,https://inc5shop.com/products/office-shoes-14,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,"Meta description: Start the day stylishly with stylish shoes for men, a classic choice for office wear, made to fit traditional attire with confident movement for confident wear.",
single_h1,https://inc5shop.com/products/office-shoes-14,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/office-shoes-14,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Canonical: https://inc5shop.com/products/office-shoes-14,
schema_present,https://inc5shop.com/products/office-shoes-14,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/office-shoes-14,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,0 images are missing alt text.,
sitemap_inclusion,https://inc5shop.com/products/office-shoes-14,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/office-shoes-14,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Rendered public text has 63806 words.,
content_type_classifiable,https://inc5shop.com/products/office-shoes-14,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/office-shoes-14,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/office-shoes-14,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Buy Womens Black Solid Block Pumps With Upper Chain Detials Buy Womens Black Solid Block Pumps With Upper Chain Detials.,
heading_not_keyword_stuffed,https://inc5shop.com/products/office-shoes-14,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,14 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/office-shoes-14,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/office-shoes-14,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/office-shoes-14,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,22 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/office-shoes-14,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/office-shoes-14,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,Rendered public text has 63806 words.,
docs_content_extractable,https://inc5shop.com/products/office-shoes-14,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/office-shoes-15,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/office-shoes-15,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/office-shoes-15,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Title: Women Grey Solid Block Pumps with Chain Upper Detail Women Grey Solid Block Pumps with Chain Upper Detail,
meta_description_present,https://inc5shop.com/products/office-shoes-15,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,"Meta description: Work in style with INC5 Office Shoes. Crafted for durability and day-long comfort, they’re the perfect choice for polished, professional appeal.",
single_h1,https://inc5shop.com/products/office-shoes-15,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/office-shoes-15,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Canonical: https://inc5shop.com/products/office-shoes-15,
schema_present,https://inc5shop.com/products/office-shoes-15,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/office-shoes-15,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,0 images are missing alt text.,
sitemap_inclusion,https://inc5shop.com/products/office-shoes-15,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/office-shoes-15,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Rendered public text has 63828 words.,
content_type_classifiable,https://inc5shop.com/products/office-shoes-15,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/office-shoes-15,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/office-shoes-15,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Women Grey Solid Block Pumps with Chain Upper Detail Women Grey Solid Block Pumps with Chain Upper Detail.,
heading_not_keyword_stuffed,https://inc5shop.com/products/office-shoes-15,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,14 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/office-shoes-15,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/office-shoes-15,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/office-shoes-15,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,22 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/office-shoes-15,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/office-shoes-15,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,Rendered public text has 63828 words.,
docs_content_extractable,https://inc5shop.com/products/office-shoes-15,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/office-shoes-26,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/office-shoes-26,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/office-shoes-26,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Title: Women Black Pointed Toe Block Pumps With Buckles Details Women Black Pointed Toe Block Pumps With Buckles Details,
meta_description_present,https://inc5shop.com/products/office-shoes-26,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,"Meta description: Style celebrations around stylish shoes for men, a neat choice for office wear, easy to pair with festive gatherings with confident movement for confident wear.",
single_h1,https://inc5shop.com/products/office-shoes-26,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/office-shoes-26,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Canonical: https://inc5shop.com/products/office-shoes-26,
schema_present,https://inc5shop.com/products/office-shoes-26,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/office-shoes-26,low,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,2 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://inc5shop.com/products/office-shoes-26,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/office-shoes-26,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Rendered public text has 63446 words.,
content_type_classifiable,https://inc5shop.com/products/office-shoes-26,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/office-shoes-26,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/office-shoes-26,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Women Black Pointed Toe Block Pumps With Buckles Details Women Black Pointed Toe Block Pumps With Buckles Details.,
heading_not_keyword_stuffed,https://inc5shop.com/products/office-shoes-26,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,15 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/office-shoes-26,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/office-shoes-26,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/office-shoes-26,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,22 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/office-shoes-26,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/office-shoes-26,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,Rendered public text has 63446 words.,
docs_content_extractable,https://inc5shop.com/products/office-shoes-26,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/office-shoes-27,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/office-shoes-27,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/office-shoes-27,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,Title: Women White Pointed Toe Block Pumps With Buckles Details Women White Pointed Toe Block Pumps With Buckles Details,
meta_description_present,https://inc5shop.com/products/office-shoes-27,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,"Meta description: Give your lineup stylish shoes for men, a stylish choice for office wear, pairing well with after-hours plans while keeping confident movement with neat detail.",
single_h1,https://inc5shop.com/products/office-shoes-27,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/office-shoes-27,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,Canonical: https://inc5shop.com/products/office-shoes-27,
schema_present,https://inc5shop.com/products/office-shoes-27,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/office-shoes-27,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,0 images are missing alt text.,
sitemap_inclusion,https://inc5shop.com/products/office-shoes-27,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/office-shoes-27,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9/firecrawl.json,Rendered public text has 63680 words.,
